document,document_id,source,location,doc_relation,notes,url,content,admin_url
T-S 13J22.14 (PGPID 5895),5895,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#829,Edition,With minor emendations by Alan Elbaum (2020),,None,https://geniza.princeton.edu/admin/footnotes/footnote/3328/change/
T-S 13J26.10 (PGPID 3379),3379,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#830,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6303/change/
T-S 13J26.10 (PGPID 33953),33953,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#830,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6305/change/
T-S 8J23.13 + T-S 13J27.17 (PGPID 5965),5965,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#831,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/4618/change/
T-S Ar.53.32 (PGPID 8310),8310,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#832,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5204/change/
T-S AS 150.20 (PGPID 6025),6025,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#833,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5398/change/
T-S AS 152.383 (PGPID 6032),6032,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#834,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5424/change/
T-S AS 153.14 (PGPID 6035),6035,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#835,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5431/change/
T-S AS 165.166 (PGPID 4203),4203,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#836,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5439/change/
T-S K15.114 (PGPID 6041),6041,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#837,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5508/change/
T-S Misc.8.65 (PGPID 4220),4220,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#838,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5754/change/
T-S NS 320.3 (PGPID 6083),6083,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#839,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5874/change/
T-S NS 338.75 (PGPID 6092),6092,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#840,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5963/change/
T-S NS J271 (PGPID 4300),4300,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#841,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6609/change/
T-S NS J321 (PGPID 26420),26420,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#842,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6103/change/
T-S NS J371 (PGPID 1431),1431,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.","#842, pp.714-715",Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6125/change/
T-S NS J275 (PGPID 6112),6112,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#843,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6071/change/
CUL Or.1080 5.14 (PGPID 5647),5647,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#844,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/629/change/
CUL Or.1080 J18 (PGPID 5658),5658,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#845,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/692/change/
T-S 10J11.22 (PGPID 2795),2795,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",#846,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2125/change/
Bodl. MS heb. b 3/24 (PGPID 9276),9276,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",p. 288,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/231/change/
ENA 1822a.5 (PGPID 2627),2627,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 3.",p. 321,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/916/change/
T-S 16.244 (PGPID 3469),3469,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 4.",pp. 118-120,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3799/change/
DK 327 (PGPID 622),622,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 2.",pp. 644-651,Edition ; Discussion,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/828/change/
T-S 10J19.9 (PGPID 2944),2944,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2353/change/
T-S 16.70 (PGPID 4091),4091,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6403/change/
Bodl. MS heb. c 28/6 (PGPID 547),547,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/292/change/
ENA 4010.32 (PGPID 4488),4488,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1227/change/
Bodl. MS heb. d 79/34 (PGPID 599),599,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/473/change/
Bodl. MS heb. d 65/30 (PGPID 561),561,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/338/change/
T-S 10J11.17 (PGPID 2791),2791,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2120/change/
T-S 13J17.3 (PGPID 984),984,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3158/change/
T-S 20.69 (PGPID 1796),1796,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997), vol. 3.",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/4073/change/
Bodl. MS heb. a 3/42 (PGPID 506),506,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/178/change/
T-S 28.6 (PGPID 3573),3573,"Moshe Gil, In the Kingdom of Ishmael‎ (in Hebrew) (1997).",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/4129/change/
BL OR 5549.5 (PGPID 6238),6238,"S. D. Goitein, India Book 5.",ה4,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/93/change/
CUL Or.1080 J180 (PGPID 8909),8909,"S. D. Goitein, India Book 5.",ה5,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/693/change/
T-S 8J20.8 (PGPID 9267),9267,"S. D. Goitein, India Book 5.",ה6,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/4575/change/
T-S NS J44 (PGPID 9186),9186,"S. D. Goitein, India Book 5.",ה7,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6157/change/
Bodl. MS heb. d 66/108 (PGPID 9245),9245,"S. D. Goitein, India Book 5.",ה8,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/342/change/
CUL Or.1080 J171 (PGPID 8907),8907,"S. D. Goitein, India Book 5.",ה9,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/683/change/
ENA 4011.52 (PGPID 2389),2389,"S. D. Goitein, India Book 5.",ה10,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1261/change/
ENA 3788.7 (PGPID 6770),6770,"S. D. Goitein, India Book 5.",ה11,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1191/change/
T-S 8J20.19 (PGPID 9645),9645,"S. D. Goitein, India Book 5.",ה12,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/4556/change/
Bodl. MS heb. c 28/60 (PGPID 6437),6437,"S. D. Goitein, India Book 5.",ה13,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/293/change/
CUL Or.1080 J91 (PGPID 9167),9167,"S. D. Goitein, India Book 5.",ה14,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/784/change/
T-S 13J20.23 (PGPID 8015),8015,"S. D. Goitein, India Book 5.",ה15,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3267/change/
T-S AS 145.14 (PGPID 8610),8610,"S. D. Goitein, India Book 5.",ה16,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5252/change/
"Moss. VII,178.2 (PGPID 9631)",9631,"S. D. Goitein, India Book 5.",ה17,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1975/change/
"Moss. IV,73 (PGPID 9629)",9629,"S. D. Goitein, India Book 5.",ה18,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1900/change/
"Moss. VII,192.1 (PGPID 16990)",16990,"S. D. Goitein, India Book 5.",ה19,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1982/change/
ENA NS 48.3 (PGPID 15975),15975,"S. D. Goitein, India Book 5.",ה20,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1543/change/
ENA 2738.20 (PGPID 6679),6679,"S. D. Goitein, India Book 5.",ה21,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6371/change/
ENA 2738.20 (PGPID 34052),34052,"S. D. Goitein, India Book 5.",ה21,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6515/change/
T-S Ar.40.113 (PGPID 9157),9157,"S. D. Goitein, India Book 5.",ה22,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5127/change/
T-S 13J20.10 (PGPID 8013),8013,"S. D. Goitein, India Book 5.",ה23,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3253/change/
Sassoon 713 (PGPID 9640),9640,"S. D. Goitein, India Book 5.",ה24,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2073/change/
Bodl. MS heb. b 11/2 (PGPID 9598),9598,"S. D. Goitein, India Book 5.",ה25,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/192/change/
T-S NS 321.7a (PGPID 8675),8675,"S. D. Goitein, India Book 5.",ה26,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5916/change/
T-S Ar.30.219 (PGPID 9212),9212,"S. D. Goitein, India Book 5.",ה27,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5079/change/
T-S Ar.30.142 (PGPID 9216),9216,"S. D. Goitein, India Book 5.",ה28,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5066/change/
T-S NS 31.11 (PGPID 9206),9206,"S. D. Goitein, India Book 5.",ה29,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5971/change/
ENA 3030.8 (PGPID 9211),9211,"S. D. Goitein, India Book 5.",ה30א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1170/change/
ENA 1822a.72 (PGPID 6615),6615,"S. D. Goitein, India Book 5.",ה30ב,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/941/change/
T-S Ar.30.184 (PGPID 9247),9247,"S. D. Goitein, India Book 5.",ה32,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5076/change/
T-S AS 148.13a–c (PGPID 8632),8632,"S. D. Goitein, India Book 5.",ה33,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5350/change/
ENA 4011.1 (PGPID 11193),11193,"S. D. Goitein, India Book 5.",ה34א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1243/change/
"Moss. VII,189.1 (PGPID 9632)",9632,"S. D. Goitein, India Book 5.",ה34ב,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1978/change/
ENA 2727.11c (PGPID 11195),11195,"S. D. Goitein, India Book 5.",ה34ג,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/994/change/
ENA 4011.16 (PGPID 9796),9796,"S. D. Goitein, India Book 5.",ה34ד,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/15924/change/
T-S NS J82 (PGPID 9667),9667,"S. D. Goitein, India Book 5.",ה34ה,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6203/change/
T-S NS J178a (PGPID 9194),9194,"S. D. Goitein, India Book 5.",ה34ו,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6016/change/
ENA 4011.4 (PGPID 11196),11196,"S. D. Goitein, India Book 5.",ה34ז,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1254/change/
T-S NS J243 (PGPID 9195),9195,"S. D. Goitein, India Book 5.",ה35,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6050/change/
L-G Ar. II.140 (PGPID 8998),8998,"S. D. Goitein, India Book 5.",ה36,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1787/change/
"Moss. VII,9.1 (PGPID 9634)",9634,"S. D. Goitein, India Book 5.",ה36ב,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2011/change/
T-S Ar.54.19 (PGPID 9248),9248,"S. D. Goitein, India Book 5.",ה37,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5214/change/
L-G Ar. I.63 (PGPID 8979),8979,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6290/change/
L-G Ar. I.55 (PGPID 8971),8971,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1777/change/
L-G Ar. I.57 (PGPID 8973),8973,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1779/change/
L-G Ar. I.56 (PGPID 8972),8972,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1778/change/
L-G Ar. I.54 (PGPID 8970),8970,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1775/change/
L-G Ar. I.54–63 (PGPID 9620),9620,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1776/change/
L-G Ar. I.60 (PGPID 8976),8976,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1782/change/
L-G Ar. I.62 (PGPID 8978),8978,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1784/change/
L-G Ar. I.58 (PGPID 8974),8974,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1780/change/
L-G Ar. I.59 (PGPID 8975),8975,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1781/change/
L-G Ar. I.61 (PGPID 8977),8977,"S. D. Goitein, India Book 5.",ה38,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1783/change/
T-S K15.38 (PGPID 9657),9657,"S. D. Goitein, India Book 5.",ה39א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5525/change/
T-S NS J178a (PGPID 9194),9194,"S. D. Goitein, India Book 5.",ה39ג,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6017/change/
T-S NS 31.11 (PGPID 9659),9659,"S. D. Goitein, India Book 5.",ה39ד,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5849/change/
"Moss. IV,69.2 (PGPID 9628)",9628,"S. D. Goitein, India Book 5.",ה39ה,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1897/change/
"Moss. IV,69.1 (PGPID 9627)",9627,"S. D. Goitein, India Book 5.",ה39ו,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1896/change/
"Moss. II,125.2 (PGPID 9623)",9623,"S. D. Goitein, India Book 5.",ה40א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1845/change/
"Moss. II,158.3 (PGPID 9624)",9624,"S. D. Goitein, India Book 5.",ה40ב,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1860/change/
T-S AS 145.76 (PGPID 8621),8621,"S. D. Goitein, India Book 5.",ה40ג,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5261/change/
L-G Ar. I.21 (PGPID 9619),9619,"S. D. Goitein, India Book 5.",ה41א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1768/change/
L-G Talm.II.15A (PGPID 9622),9622,"S. D. Goitein, India Book 5.",ה41ב,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1819/change/
"Moss. II,190 (PGPID 5757)",5757,"S. D. Goitein, India Book 5.",ה41ג,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1870/change/
"Moss. VII,148.2 (PGPID 9630)",9630,"S. D. Goitein, India Book 5.",ה41ד,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1954/change/
CUL Or.1081 J44 (PGPID 9604),9604,"S. D. Goitein, India Book 5.",ה41ה,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/814/change/
T-S NS 292.5 (PGPID 8650),8650,"S. D. Goitein, India Book 5.",ה41ו,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5832/change/
ENA 3971.5 (PGPID 6781),6781,"S. D. Goitein, India Book 5.",ה42,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1204/change/
ENA NS 48.12 (PGPID 15983),15983,"S. D. Goitein, India Book 5.",ה42א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1536/change/
JRL SERIES A 866 (PGPID 5203),5203,"S. D. Goitein, India Book 5.",ה42ב,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1715/change/
T-S AS 146.16 (PGPID 9224),9224,"S. D. Goitein, India Book 5.",ה42ג,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5274/change/
T-S AS 152.5 (PGPID 8637),8637,"S. D. Goitein, India Book 5.",ה42ד,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5426/change/
ENA NS 17.1 (PGPID 15985),15985,"S. D. Goitein, India Book 5.",ה42ו,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1370/change/
"Moss. IV,61.4 (PGPID 9220)",9220,"S. D. Goitein, India Book 5.",ה43,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/1895/change/
Yevr.-Arab. I 1700.3 (PGPID 9638),9638,"S. D. Goitein, India Book 5.",ה44,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6240/change/
Yevr.-Arab. I 1700.5 (PGPID 9639),9639,"S. D. Goitein, India Book 5.",ה45,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6241/change/
Yevr.-Arab. I 1700.19 (PGPID 9635),9635,"S. D. Goitein, India Book 5.",ה46,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6233/change/
Yevr.-Arab. I 1700.29 (PGPID 9637),9637,"S. D. Goitein, India Book 5.",ה47,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6239/change/
Yevr.-Arab. I 1700.23v–24r (PGPID 9409),9409,"S. D. Goitein, India Book 5.",ה47א,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6235/change/
T-S 12.13 (PGPID 3098),3098,"S. D. Goitein, India Book 5.",ה48,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2627/change/
T-S NS 224.209 (PGPID 24011),24011,"S. D. Goitein, India Book 5.",,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/16373/change/
T-S 12.392 (PGPID 9690),9690,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו1,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2827/change/
T-S Ar.39.480 (PGPID 9218),9218,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו2,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/5124/change/
ENA 2560.5 (PGPID 12276),12276,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו3,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/967/change/
CUL Or.1081 J1 (PGPID 9675),9675,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו4,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/792/change/
T-S 16.23 + T-S 10J5.2 (PGPID 7850),7850,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו5,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3783/change/
T-S Ar.41.108 (PGPID 9713),9713,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו6,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/6724/change/
T-S 16.308 (PGPID 7480),7480,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו7,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3857/change/
Bodl. MS heb. e 98/71 (PGPID 5624),5624,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו8,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/524/change/
CUL Or.1080 J178 (PGPID 8908),8908,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו9,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/690/change/
T-S 13J21.6 (PGPID 8018),8018,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו10,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/3319/change/
T-S 10J16.1 (PGPID 7892),7892,"S. D. Goitein, India Book 6‎ (in Hebrew).",ו11,Edition,,,None,https://geniza.princeton.edu/admin/footnotes/footnote/2260/change/
